Donor ID,Donor First Name,Donor Last Name,Email,Gender,Phone,Employer,Job Title,Age,Home Address,City,State,Zip,Volunteered in the past, 2019 Gift , 2018 Gift , 2017 Gift , 2016 Gift , 2015 Gift , 2014 Gift , 2013 Gift , 2012 Gift , 2011 Gift 
8891,Javier,Cartwright,Javier_Cartwright3220@cispeto.com,Male,3-777-444-0704,ENEL,Baker,74,6703 Bellenden  Road,Bellevue,Oklahoma,59262,TRUE,,,," $4,016.08 "," $11,006.66 "," $38,179.58 "," $57,531.98 "," $91,505.84 "," $5,442.07 "
8892,Destiny,Thompson,Destiny_Thompson8650@gmail.com,Female,3-344-638-4702,ExxonMobil,Physician,41,4691 Camdenhurst   Route,Berna,Oklahoma,52974,FALSE,,,," $66,736.78 "," $49,400.18 "," $3,147.03 "," $69,973.72 "," $9,574.65 "," $70,741.10 "
8893,Ronald,Saunders,Ronald_Saunders8203@muall.tech,Male,6-500-288-4285,Global Print,Dentist,55,8067 Wager   Tunnel,Tokyo,Michigan,17284,FALSE,,,," $61,005.76 "," $45,457.02 "," $14,866.51 "," $11,497.57 "," $65,439.08 "," $83,101.10 "
8894,Eryn,Casey,Eryn_Casey4824@vetan.org,Female,4-411-825-5887,AECOM,Electrician,30,1261 Queen Caroline   Grove,Madrid,Wisconsin,73734,FALSE,,,," $29,671.82 "," $25,220.76 "," $36,332.87 "," $78,454.96 "," $85,306.28 "," $90,966.86 "
8895,Carl,Thatcher,Carl_Thatcher2857@joiniaa.com,Male,4-312-388-2888,Erickson,Call Center Representative,44,5935 Camdale  Crossroad,Salt Lake City,Connecticut,60570,TRUE,,,," $81,713.66 "," $72,667.40 "," $44,385.80 "," $89,948.46 "," $22,023.29 "," $88,367.60 "
8896,Jacob,Grant,Jacob_Grant8777@iatim.tech,Male,3-514-627-2575,Carrefour,Lecturer,36,4652 Dunstable   Lane,Salt Lake City,North Dakota,87600,FALSE,,,," $65,068.22 "," $50,807.30 "," $55,162.53 "," $72,303.54 "," $88,882.27 "," $8,454.24 "
8897,Johnathan,Mccall,Johnathan_Mccall412@yahoo.com,Male,4-758-876-4218,Comodo,Steward,20,505 Gate   Drive,Garland,Nebraska,58821,FALSE,,,," $4,811.44 "," $25,644.46 "," $46,843.40 "," $22,023.46 "," $78,608.73 "," $64,683.71 "
8898,William,Clayton,William_Clayton3368@zorer.org,Male,5-285-614-1368,Apple Inc.,Operator,39,7666 Cleveland  Road,Santa Ana,New Jersey,63949,TRUE,,,," $65,795.91 "," $76,341.32 "," $2,163.21 "," $35,998.69 "," $7,037.82 ", $135.47 
8899,Mark,Hilton,Mark_Hilton8203@twipet.com,Male,5-232-052-6246,21st Century Fox,Business Broker,35,4151 Aspen Crossroad,Tulsa,Georgia,69538,TRUE,,,," $15,395.66 "," $63,188.67 ", $152.81 ," $43,221.11 "," $86,862.35 "," $50,371.98 "
8900,Clint,Brown,Clint_Brown7203@mafthy.com,Male,6-277-325-0066,Erickson,Banker,74,3103 Earl Rise Road,Prague,Maine,21752,TRUE,,,," $44,334.83 "," $22,871.39 "," $2,686.06 "," $85,403.34 "," $61,622.93 "," $39,837.87 "
8901,Noemi,Stone,Noemi_Stone2075@elnee.tech,Female,6-731-634-2708,Vodafone,HR Coordinator,44,9934 Coalecroft  Way,Pittsburgh,Nevada,98405,TRUE,,,," $26,338.17 "," $64,063.38 "," $59,909.47 "," $64,953.23 "," $28,444.12 "," $43,424.01 "
8902,Sofie,Chappell,Sofie_Chappell9370@guentu.biz,Female,6-023-024-7552,Coca-Cola Company,Audiologist,32,1968 Woodland Lane,New Orleans,Iowa,99933,TRUE,,,," $32,880.47 "," $11,363.02 "," $92,290.85 "," $20,062.30 "," $68,266.49 "," $56,776.14 "
8903,Allison,Rose,Allison_Rose7700@typill.biz,Female,1-038-758-8205,Team Guard SRL,Global Logistics Supervisor,65,7257 Camdale  Walk,Reno,Connecticut,74597,FALSE,,,," $14,294.93 "," $22,373.15 "," $87,817.10 "," $84,294.36 "," $42,025.26 "," $7,952.64 "
8904,Daphne,Stuart,Daphne_Stuart5201@deons.tech,Female,4-356-160-1465,Coca-Cola Company,Assistant Buyer,59,4525 Bendall   Walk,Quebec,Maryland,83620,FALSE,,,," $71,831.49 "," $31,248.05 "," $57,780.80 "," $26,898.85 "," $49,096.39 "," $78,444.50 "
8905,Hayden,Richardson,Hayden_Richardson483@infotech44.tech,Female,7-686-462-2814,CarMax,Audiologist,32,8920 Bicknell  Alley,Las Vegas,Delaware,24486,TRUE,,,," $7,087.67 "," $55,893.05 "," $77,505.94 "," $11,830.76 "," $43,210.66 "," $58,204.15 "
8906,Luke,Varley,Luke_Varley189@twace.org,Male,7-418-367-0475,Comcast,Ambulatory Nurse,23,1980 Buttonwood Tunnel,Innsbruck,New Hampshire,31989,TRUE,,,," $63,035.80 "," $56,955.05 "," $90,728.28 "," $29,490.18 "," $58,171.79 "," $8,877.87 "
8907,Chester,Kennedy,Chester_Kennedy5726@irrepsy.com,Male,4-771-358-4222,BuzzFeed,Assistant Buyer,71,5965 Bales  Road,San Diego,Iowa,30071,TRUE,,,," $63,688.97 "," $30,007.65 "," $43,053.47 "," $36,666.55 "," $68,476.35 "," $70,057.17 "
8908,Rufus,Harper,Rufus_Harper6263@fuliss.net,Male,4-635-122-1124,Amazon.com,Machine Operator,57,8558 Dunton  Crossroad,Baltimore,Alabama,39400,FALSE,,,," $63,848.65 "," $93,417.70 "," $77,297.80 "," $78,467.31 "," $75,043.51 "," $62,488.30 "
8909,Ethan,Thomas,Ethan_Thomas6975@naiker.biz,Male,8-625-066-7714,Telekom,Mobile Developer,54,3959 Kingly  Grove,Berna,New Jersey,63640,TRUE,,,," $51,358.79 "," $2,506.48 "," $40,752.10 "," $14,649.13 "," $44,630.68 "," $25,664.43 "
8910,Adina,Moreno,Adina_Moreno7956@liret.org,Female,3-817-001-1766,Facebook,Webmaster,72,4716 Emden   Route,Lyon,Pennsylvania,57132,TRUE,,,," $66,878.65 "," $96,881.08 "," $53,915.47 "," $73,112.76 "," $76,913.35 "," $5,699.36 "
8911,Vicky,Nash,Vicky_Nash6764@kideod.biz,Female,0-841-436-5481,AECOM,Design Engineer,38,2530 Clerkenwell Vale,Salem,Rhode Island,92391,FALSE,,,," $91,703.22 "," $58,126.86 "," $6,462.51 "," $32,684.83 "," $40,218.58 "," $1,124.57 "
8912,Hayden,Truscott,Hayden_Truscott2461@twace.org,Male,7-605-254-4434,Erickson,Clerk,31,4211 Bell    Walk,Madrid,Louisiana,71526,TRUE,,,," $26,234.73 "," $86,827.62 "," $73,952.45 "," $76,930.72 "," $16,311.44 "," $86,774.76 "
8913,Rita,Newman,Rita_Newman668@dionrab.com,Female,0-834-643-7044,Mars,Pharmacist,71,7303 Beatty  Lane,New York,Kentucky,63675,TRUE,,,," $19,609.12 "," $39,038.06 "," $66,573.55 "," $49,605.81 "," $87,154.65 "," $95,028.29 "
8914,Jack,Fields,Jack_Fields2245@nickia.com,Male,6-583-634-8252,ENEL,Clerk,37,3420 Blore  Pass,Venice,Oregon,96282,FALSE,,,," $22,105.42 "," $31,064.07 "," $34,686.89 "," $79,806.33 "," $6,605.38 "," $76,866.09 "
8915,Sarah,Cattell,Sarah_Cattell9739@qater.org,Female,8-250-316-8483,Areon Impex,Mobile Developer,70,9532 Yorkshire  Lane,Houston,Wisconsin,21344,FALSE,,,," $16,117.88 "," $62,516.29 "," $93,417.42 "," $64,463.59 "," $11,713.45 "," $8,176.47 "
8916,Carter,Reid,Carter_Reid7374@acrit.org,Male,2-183-446-5088,Comodo,Investment  Advisor,35,5228 Pine Rue,Chicago,South Carolina,42351,FALSE,,,," $28,430.90 "," $48,264.38 "," $3,772.42 "," $92,508.71 "," $91,149.64 "," $45,583.30 "
8917,Jack,Vass,Jack_Vass5430@liret.org,Male,2-443-308-7705,Facebook,Associate Professor,50,9753 Blenkarne  Street,Rome,Rhode Island,39745,FALSE,,,," $58,447.52 "," $48,944.90 "," $3,409.95 "," $88,641.47 "," $5,952.58 "," $92,718.91 "
8918,Manuel,Mcgregor,Manuel_Mcgregor7334@hourpy.biz,Male,5-524-548-7581,Metro Cash&Carry,Treasurer,47,7438 Parkfield  Lane,Denver,South Dakota,31453,FALSE,,,," $49,273.11 "," $60,318.26 "," $80,822.25 "," $61,924.14 "," $93,451.90 "," $87,416.59 "
8919,Helen,Nielson,Helen_Nielson7882@liret.org,Female,3-111-205-4520,Danone,Business Broker,42,8409 Tilloch   Way,Phoenix,Wisconsin,35265,FALSE,,,," $80,439.33 "," $66,045.01 "," $4,380.33 "," $51,221.11 "," $25,894.72 "," $38,719.10 "
8920,Zara,Morgan,Zara_Morgan5776@kideod.biz,Female,8-240-228-3757,Areon Impex,Chef Manager,59,6013 Callcott   Grove,Las Vegas,New York,11724,TRUE,,,," $65,570.94 "," $73,855.40 "," $34,951.05 "," $75,904.71 "," $58,403.40 "," $39,124.46 "
8921,Helen,Gallacher,Helen_Gallacher2759@bauros.biz,Female,7-505-504-3130,Areon Impex,Software Engineer,38,4362 Clavell   Drive,New Orleans,North Dakota,31606,TRUE,,,," $95,429.27 "," $84,324.97 "," $77,055.11 "," $24,994.40 "," $5,302.10 "," $15,574.38 "
8922,Hank,Pickard,Hank_Pickard4281@fuliss.net,Male,7-884-214-6400,Coca-Cola Company,Software Engineer,64,4489 Victorian  Route,Jersey City,Maryland,60036,FALSE,,,," $9,621.38 "," $96,322.62 "," $14,222.53 "," $57,206.65 "," $59,572.39 "," $89,189.05 "
8923,Harry,Ross,Harry_Ross3659@nimogy.biz,Male,7-576-754-6582,Mars,Designer,65,3671 Viscount   Vale,Atlanta,New Mexico,42681,TRUE,,,," $39,605.74 "," $67,285.31 "," $64,721.92 "," $22,616.05 "," $31,065.51 "," $29,980.79 "
8924,Joseph,Vallins,Joseph_Vallins7223@cispeto.com,Male,1-212-583-6484,Leadertech Consulting,Ambulatory Nurse,70,9902 Cheney  Grove,Las Vegas,Missouri,74168,TRUE,,,," $76,244.52 "," $16,033.22 "," $65,703.71 "," $62,510.66 "," $71,390.53 "," $35,115.17 "
8925,Bart,Stone ,Bart_Stone 3146@qater.org,Male,0-336-057-7707,Global Print,Paramedic,41,8054 Blean   Avenue,Innsbruck,Alaska,90687,TRUE,,,," $67,868.80 "," $99,842.27 "," $27,597.91 "," $3,933.11 "," $41,930.51 "," $74,540.82 "
8926,Owen,Whittle,Owen_Whittle3822@atink.com,Male,8-402-148-5581,Team Guard SRL,Design Engineer,65,6108 Bendmore  Hill,Richmond,Texas,25223,TRUE,,,," $54,912.85 "," $3,786.79 "," $73,415.14 "," $88,775.42 "," $25,835.90 "," $46,454.19 "
8927,Bree,Holmes,Bree_Holmes6910@nimogy.biz,Female,1-030-158-8003,Erickson,Budget Analyst,53,8969 Magnolia Crossroad,Detroit,Virginia,79895,TRUE,,,," $36,158.17 ", $392.70 ," $1,123.67 "," $99,545.22 "," $21,012.67 "," $98,684.46 "
8928,Josh,Wheeler,Josh_Wheeler8027@deavo.com,Male,8-278-848-2268,ENEL,Insurance Broker,44,9984 King Tunnel,Indianapolis,Illinois,20940,TRUE,,,," $82,667.99 "," $34,579.80 "," $4,137.98 "," $55,723.87 "," $12,785.21 "," $76,582.81 "
8929,Tyson,Skinner,Tyson_Skinner4827@eirey.tech,Male,7-307-835-7024,ExxonMobil,Steward,44,2083 Dyott   Grove,Los Angeles,Vermont,63890,TRUE,,,," $67,483.85 "," $81,874.39 "," $51,735.65 "," $93,345.96 "," $57,707.19 "," $90,593.78 "
8930,Hank,Allcott,Hank_Allcott3484@eirey.tech,Male,0-641-405-5415,Amazon.com,Investment  Advisor,50,5083 Cheney  Avenue,Sacramento,Georgia,84818,TRUE,,,," $68,146.27 "," $32,724.39 "," $7,198.76 "," $10,940.73 "," $1,003.77 "," $10,519.88 "
8931,Owen,Shields,Owen_Shields2234@liret.org,Male,5-466-773-1707,It Smart Group,Paramedic,63,4702 Emily  Street,Miami,New Mexico,28055,FALSE,,,," $55,277.66 "," $51,970.55 "," $62,460.98 "," $44,150.82 "," $89,124.67 "," $84,077.64 "
8932,Davina,Milner,Davina_Milner296@atink.com,Female,0-861-260-4771,UPC,Associate Professor,27,1841 Gathorne   Way,Wien,Vermont,41148,TRUE,,,," $49,005.16 "," $87,656.39 "," $82,892.61 "," $58,265.06 "," $31,715.60 "," $52,986.80 "
8933,Hayden,Rust,Hayden_Rust4913@bungar.biz,Male,1-326-057-2841,Danone,Global Logistics Supervisor,53,9756 Garfield Vale,Kansas City,Idaho,47270,TRUE,,,," $30,988.74 "," $56,126.63 "," $25,660.45 "," $9,244.14 "," $77,659.01 "," $45,632.13 "
8934,Caitlyn,Taylor,Caitlyn_Taylor6381@ubusive.com,Female,0-518-784-7504,Comodo,Executive Director,68,6867 Blenkarne  Way,Wien,North Dakota,97098,FALSE,,,," $59,505.60 "," $15,265.87 "," $90,216.35 "," $16,496.40 "," $30,801.69 "," $95,204.43 "
8935,Hazel,Addley,Hazel_Addley6834@fuliss.net,Female,0-038-853-0481,CarMax,Associate Professor,37,6850 Meadow Lane,Reno,Iowa,67919,FALSE,,,," $44,107.91 "," $35,242.97 "," $17,381.31 "," $33,541.91 "," $68,633.53 "," $14,374.45 "
8936,Fiona,Mccall,Fiona_Mccall2569@supunk.biz,Female,7-206-633-4762,Telekom,Webmaster,55,2775 Maple Road,Scottsdale,Alaska,16799,FALSE,,,," $32,394.69 "," $61,238.11 "," $96,345.24 "," $94,188.93 "," $5,511.07 "," $10,956.89 "
8937,Owen,Shields,Owen_Shields2210@twipet.com,Male,8-018-432-7005,CarMax,Front Desk Coordinator,58,9139 Becklow  Route,Madison,Iowa,74402,FALSE,,,," $96,413.90 "," $53,386.38 "," $15,393.80 "," $23,749.46 "," $45,316.75 "," $60,512.90 "
8938,Rosalie,Dowson,Rosalie_Dowson2556@elnee.tech,Female,2-666-885-3300,Danone,Webmaster,47,8780 Apollo  Grove,Boston,Illinois,58900,TRUE,,,," $70,476.76 "," $11,012.24 "," $54,467.81 "," $91,727.41 "," $70,645.67 "," $76,785.62 "
8939,Lucas,King,Lucas_King8518@guentu.biz,Male,0-761-778-3252,DynCorp,Associate Professor,28,8062 Wager   Vale,Escondido,Minnesota,73603,TRUE,,,," $36,517.09 "," $66,335.87 "," $55,482.65 "," $65,937.01 "," $43,635.75 "," $30,297.48 "
8940,Domenic,Morris,Domenic_Morris3757@mafthy.com,Male,1-375-261-4178,Zepter,Webmaster,62,7196 Belmont Park Avenue,Fullerton,Montana,83449,TRUE,,,," $34,846.07 "," $19,550.44 "," $44,390.87 "," $45,719.87 "," $76,308.96 "," $26,038.99 "
8941,Ryan,Malone,Ryan_Malone5556@nickia.com,Male,2-276-177-7621,Team Guard SRL,Paramedic,55,7264 Calvin   Road,Berlin,Florida,85686,TRUE,,,," $52,985.65 "," $99,310.85 "," $85,051.65 "," $12,523.75 "," $93,046.79 "," $92,491.55 "
8942,Rosemary,Shelton,Rosemary_Shelton7896@naiker.biz,Female,2-787-507-5423,Amazon.com,Electrician,26,8474 Bethwin  Drive,Saint Paul,North Dakota,48507,FALSE,,,," $25,347.80 "," $75,227.78 "," $54,083.95 "," $70,021.97 "," $98,118.37 "," $16,908.92 "
8943,Nicholas,Sherry,Nicholas_Sherry1618@qater.org,Male,4-203-363-5364,BuzzFeed,Front Desk Coordinator,34,9336 Battersea   Lane,Minneapolis,New Jersey,95489,TRUE,,,," $55,223.03 "," $50,931.68 "," $54,590.44 "," $31,924.11 "," $26,844.27 "," $45,153.76 "
8944,Louise,Simmons,Louise_Simmons4675@sveldo.biz,Female,6-733-248-2668,Demaco,HR Coordinator,57,8739 Tisbury  Lane,Nashville,Minnesota,80169,FALSE,,,," $82,825.71 "," $34,995.32 "," $80,935.20 "," $56,208.74 "," $87,075.28 "," $68,296.30 "
8945,Melinda,Forester,Melinda_Forester7593@grannar.com,Female,2-640-032-5612,Demaco,IT Support Staff,61,9648 St. Johs  Drive,Chicago,Indiana,85108,TRUE,,,," $15,999.28 "," $56,175.11 "," $52,676.87 "," $36,880.26 "," $19,841.41 "," $61,106.86 "
8946,Meredith,Roberts,Meredith_Roberts459@mafthy.com,Female,0-604-226-5857,Comcast,Banker,22,2123 Berry  Avenue,Washington,Oklahoma,38539,FALSE,,,," $38,791.21 "," $42,623.74 "," $86,981.69 "," $57,531.12 "," $46,832.19 "," $89,474.11 "
8947,Clint,Bell,Clint_Bell193@gmail.com,Male,1-572-112-3667,Global Print,HR Coordinator,25,241 Vincent  Crossroad,Lakewood,Arizona,33384,TRUE,,,," $74,502.84 "," $76,489.68 "," $84,044.89 "," $9,969.87 "," $23,717.04 "," $79,057.95 "
8948,Julianna,Yard,Julianna_Yard2234@deavo.com,Female,8-264-161-6263,Danone,Chef Manager,36,8936 Birkenhead   Pass,Detroit,Louisiana,48615,TRUE,,,," $35,015.85 "," $41,811.44 "," $40,897.71 "," $15,499.50 "," $5,974.91 "," $51,300.98 "
8949,Matthew,Rodgers,Matthew_Rodgers5336@elnee.tech,Male,0-225-232-0766,Coca-Cola Company,Stockbroker,69,8903 Longman   Tunnel,Lincoln,Virginia,65248,TRUE,,,," $13,076.44 "," $66,412.10 "," $32,569.47 "," $39,870.05 "," $24,482.75 "," $10,545.15 "
8950,Alison,Moran,Alison_Moran2050@acrit.org,Female,3-027-827-6624,Coca-Cola Company,Web Developer,74,5323 Clere  Lane,Tallahassee,New Hampshire,96717,FALSE,,,," $66,035.54 "," $39,112.33 "," $35,210.24 "," $56,868.20 "," $24,482.01 "," $60,093.77 "
8951,Ally,Gallacher,Ally_Gallacher6339@hourpy.biz,Female,6-504-473-2242,DynCorp,Accountant,60,3357 Union  Grove,Wien,Massachussets,83880,FALSE,,,," $79,225.25 "," $73,866.08 "," $9,071.79 "," $45,311.22 "," $46,397.83 "," $79,497.22 "
8952,Sofia,Campbell,Sofia_Campbell5301@nickia.com,Female,3-706-660-2658,ENEL,Executive Director,51,1867 Bedford  Street,Pittsburgh,Louisiana,63390,TRUE,,,," $29,861.21 "," $99,391.01 "," $25,940.89 "," $62,985.40 "," $62,605.86 "," $94,596.01 "
8953,Margot,Booth,Margot_Booth2775@gmail.com,Female,1-164-360-2417,Vodafone,Audiologist,45,4679 Chatsworth  Tunnel,Phoenix,Maine,16617,FALSE,,,," $63,275.02 "," $37,273.64 "," $81,032.42 "," $92,231.14 "," $22,561.06 "," $80,802.29 "
8954,Mina,Neville,Mina_Neville1285@twace.org,Female,2-185-482-0344,Zepter,Treasurer,59,6710 Paris   Rue,Prague,Massachussets,18713,TRUE,,,," $23,001.43 "," $73,638.75 "," $34,378.90 "," $8,815.69 "," $2,113.73 "," $16,893.67 "
8955,Miriam,Flett,Miriam_Flett7888@extex.org,Female,1-556-010-3700,BuzzFeed,Cashier,48,876 Walnut Tunnel,Saint Paul,Vermont,13793,FALSE,,,," $86,067.00 "," $25,403.00 "," $79,556.89 "," $16,304.76 "," $58,889.26 "," $11,193.09 "
8956,Hayden,Eastwood,Hayden_Eastwood6489@bretoux.com,Male,3-284-638-7105,Vodafone,Web Developer,28,719 Black Swan  Route,Salt Lake City,Alaska,21914,TRUE,,,," $73,859.50 "," $39,406.17 "," $12,473.36 "," $34,585.19 "," $29,123.57 "," $99,235.05 "
8957,Dasha,Taylor,Dasha_Taylor4351@joiniaa.com,Female,6-727-071-7177,Carrefour,Food Technologist,68,490 Blomfield  Rue,Cincinnati,Maine,13712,TRUE,,,," $94,759.07 "," $33,261.98 "," $18,042.44 "," $73,520.03 "," $7,755.76 "," $55,594.94 "
8958,Tyson,Nicholls,Tyson_Nicholls2630@nanoff.biz,Male,8-100-213-6107,CarMax,Business Broker,59,9717 Aspen Crossroad,Seattle,Oregon,15912,FALSE,,,," $42,252.76 "," $2,328.46 "," $18,448.62 "," $9,122.64 "," $76,993.16 "," $11,637.93 "
8959,Mary,Blackwall,Mary_Blackwall713@acrit.org,Female,7-154-711-2712,Erickson,Paramedic,39,9475 Chapel  Boulevard,Louisville,Maryland,41049,TRUE,,,," $21,715.44 "," $41,173.59 "," $48,650.49 "," $67,388.37 "," $22,586.92 "," $86,613.88 "
8960,Chadwick,Camden,Chadwick_Camden6275@typill.biz,Male,2-206-020-7235,Biolife Grup,Production Painter,62,3071 Calderwood   Rue,Oakland,Tennessee,96305,FALSE,,,," $62,283.90 "," $81,183.84 "," $18,983.82 "," $30,614.02 "," $93,761.19 "," $13,615.58 "
8961,Owen,Wills,Owen_Wills2411@twace.org,Male,0-770-187-5765,UPC,Staffing Consultant,40,878 Parkfields Road,Lancaster,Delaware,64100,FALSE,,,," $32,066.25 "," $60,784.27 "," $79,978.06 "," $18,032.09 "," $43,698.81 "," $99,267.01 "
8962,Nathan,Jones,Nathan_Jones9908@ubusive.com,Male,8-135-784-4426,Leadertech Consulting,HR Coordinator,60,25 Thomas More   Route,Reno,Vermont,44766,FALSE,,,, $356.03 ," $43,288.37 "," $20,570.21 "," $10,374.17 "," $42,028.26 "," $46,049.92 "
8963,Daron,Warden,Daron_Warden2831@gompie.com,Male,5-883-558-7383,Demaco,Stockbroker,68,2969 Eaglet  Vale,Tokyo,Tennessee,45828,FALSE,,,," $49,062.14 "," $81,165.13 "," $27,352.47 "," $72,149.39 "," $28,870.46 "," $51,758.43 "
8964,Denis,Blackwall,Denis_Blackwall5771@muall.tech,Male,3-460-651-2014,Biolife Grup,Restaurant Manager,43,1393 Carpenter Pass,Madison,Tennessee,29659,FALSE,,,," $47,686.10 "," $17,867.90 "," $64,459.26 "," $86,293.11 "," $9,487.74 "," $33,623.36 "
8965,Nathan,Chappell,Nathan_Chappell9337@tonsy.org,Male,0-076-083-7880,Leadertech Consulting,Doctor,49,4296 Maple Boulevard,Philadelphia,Tennessee,56543,TRUE,,,," $70,488.56 "," $99,945.50 "," $2,983.18 "," $78,280.28 "," $6,741.03 "," $11,102.06 "
8966,Abdul,Poole,Abdul_Poole2994@brety.org,Male,4-168-426-3324,DynCorp,Design Engineer,41,9466 Monroe Route,Reno,Arizona,33877,TRUE,,,," $65,422.72 "," $83,460.82 "," $93,929.37 "," $6,974.15 "," $16,619.05 "," $79,126.80 "
8967,Caitlyn,Hobson,Caitlyn_Hobson5837@sveldo.biz,Female,4-277-604-3823,UPC,Paramedic,51,4342 College  Hill,El Paso,Vermont,71934,FALSE,,,," $5,918.79 "," $66,382.44 "," $87,296.04 "," $70,082.38 "," $79,394.21 "," $59,568.94 "
8968,Tyler,John,Tyler_John3802@vetan.org,Male,8-611-813-6152,Areon Impex,Software Engineer,32,1141 Cecilia  Lane,Tallahassee,South Carolina,18824,TRUE,,,," $23,010.36 "," $1,206.40 "," $28,743.17 "," $18,067.27 "," $27,275.88 "," $92,276.25 "
8969,Andie,Owen,Andie_Owen6144@nanoff.biz,Female,7-778-154-6445,Amazon.com,Global Logistics Supervisor,64,8826 Marischal  Tunnel,Louisville,California,70678,FALSE,,,," $20,622.19 "," $13,048.96 "," $33,087.25 "," $97,955.13 "," $23,239.56 "," $14,939.55 "
8970,Nate,Ellwood,Nate_Ellwood6614@bauros.biz,Male,6-471-544-5481,UPC,Food Technologist,45,2093 Chalcot  Pass,Salem,West Virginia,79705,FALSE,,,," $43,991.63 "," $91,430.82 "," $1,352.45 "," $2,340.71 "," $86,816.49 "," $58,699.12 "
8971,David,Dickson,David_Dickson3883@qater.org,Male,0-371-108-7320,Biolife Grup,Fabricator,66,4381 Carnegie   Walk,Rome,Minnesota,79961,TRUE,,,," $56,388.11 "," $14,656.88 "," $15,899.09 "," $34,095.68 "," $44,790.58 "," $54,455.00 "
8972,Robyn,Holt,Robyn_Holt157@gompie.com,Female,5-075-520-7051,Carrefour,Call Center Representative,71,2833 Edwin   Drive,Rochester,Maryland,93709,TRUE,,,," $28,128.16 "," $4,050.09 "," $93,503.49 "," $60,834.47 "," $3,875.45 "," $11,582.05 "
8973,Cassidy,Mackenzie,Cassidy_Mackenzie8123@naiker.biz,Female,0-806-125-7380,Danone,Front Desk Coordinator,23,1279 Caedmon  Walk,Ontario,Montana,67023,FALSE,,,," $74,706.68 "," $32,651.12 "," $74,873.08 "," $97,318.78 "," $67,697.13 "," $13,677.01 "
8974,Tyler,Allen,Tyler_Allen91@supunk.biz,Male,0-573-821-0411,CarMax,Baker,51,6439 Beaumont  Pass,New York,North Dakota,40700,FALSE,,,," $70,417.22 "," $79,205.39 "," $43,939.58 "," $89,010.40 "," $67,048.67 "," $76,496.33 "
8975,Maribel,Miller,Maribel_Miller8232@tonsy.org,Female,7-443-280-3050,ENEL,Web Developer,19,1004 Bury  Way,Lancaster,Iowa,61760,TRUE,,,," $72,358.33 "," $71,032.01 "," $36,563.96 "," $95,786.76 "," $69,994.44 "," $26,202.89 "
8976,Benjamin,Terry,Benjamin_Terry3244@bungar.biz,Male,6-204-345-2781,Danone,Webmaster,53,6841 Virgil   Route,Otawa,Oregon,71064,TRUE,,,," $25,993.34 "," $21,827.42 "," $28,226.43 "," $5,232.36 "," $73,345.58 "," $44,843.95 "
8977,Scarlett,Wright,Scarlett_Wright7674@bulaffy.com,Female,3-088-322-4113,Metro Cash&Carry,Dentist,29,6023 Rivervalley Lane,San Diego,North Dakota,79143,TRUE,,,," $8,161.62 "," $54,308.10 "," $1,375.82 "," $95,033.17 "," $41,730.00 "," $20,893.51 "
8978,Phoebe,Whittle,Phoebe_Whittle6019@kideod.biz,Female,2-648-661-0214,Danone,Accountant,55,1614 Timothy  Route,Minneapolis,Illinois,33309,FALSE,,,," $52,828.29 "," $65,604.54 "," $61,865.61 "," $82,164.35 "," $54,165.39 "," $82,102.59 "
8979,Julius,Flack,Julius_Flack202@gembat.biz,Male,1-372-811-7041,Facebook,Web Developer,41,6931 South Hill,Oklahoma City,South Dakota,80126,FALSE,,,," $23,311.14 "," $21,912.31 "," $50,340.11 "," $36,073.04 "," $82,880.17 "," $25,439.71 "
8980,Nate,Wigley,Nate_Wigley4602@gmail.com,Male,7-478-533-8740,It Smart Group,Assistant Buyer,22,5394 King Hill,Louisville,Maryland,69418,FALSE,,,," $84,494.05 "," $63,296.12 "," $91,632.59 "," $35,609.73 "," $31,928.29 "," $67,022.50 "
8981,Emery,Kennedy,Emery_Kennedy6938@liret.org,Female,4-107-766-4528,Facebook,Global Logistics Supervisor,36,9474 Cecilia  Walk,Huntsville,Colorado,48546,TRUE,,,," $89,385.76 "," $6,008.45 "," $92,831.49 "," $12,809.10 "," $89,699.49 "," $47,809.02 "
8982,Mason,Stone ,Mason_Stone 4996@hourpy.biz,Male,6-713-707-4770,ExxonMobil,Food Technologist,71,6929 Mariner  Alley,Glendale,Alabama,61894,FALSE,,,," $22,598.00 "," $40,604.63 "," $10,807.97 "," $57,004.20 "," $11,516.06 "," $27,314.33 "
8983,Fred,Matthews,Fred_Matthews9959@ubusive.com,Male,6-358-452-8743,AECOM,Lecturer,21,6709 Walnut Lane,Philadelphia,New Mexico,62616,TRUE,,,," $15,649.78 "," $26,976.50 "," $9,709.69 "," $77,253.50 "," $51,532.27 "," $4,440.96 "
8984,Ethan,Tindall,Ethan_Tindall9739@famism.biz,Male,0-830-646-7788,Boeing,Front Desk Coordinator,66,7888 Chambers  Grove,Jacksonville,Montana,12490,TRUE,,,," $41,298.52 "," $64,772.70 "," $69,308.56 "," $80,186.07 "," $6,528.72 "," $36,195.08 "
