Donor ID,Donor First Name,Donor Last Name,Gender,Phone,Email,State,Has Children,Married,Volunteered before,Engaged with Organization,Own Property,Past served on Board,Employer,Job Area,Salary Estimation,Retired?,Education,Education Area,Active outside Organization,Political Contribution,Donor Age,Joint Mailing Name,Military Affiliate/Veteran,Total Lifetime Donations,2019 Donations,2019 Donations Gave in the Area,2018 Donations,2018 Donations Gave in the Area,2017 Donations,2016 Donations,2015 Donations,2014 Donations,2013 Donations,2012 Donations,2011 Donations,2010 Donations
671-37-1083,Manuel,Noon,Male,7-883-445-4546,Manuel_Noon735@corti.com,Washington,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Vodafone,Purchasing,"$101,698",Unknown,University-preparatory school,Trigonometry,FALSE,TRUE,39,TRUE,TRUE,"$53,365","$4,547",Fund Raising & Fund Distribution,"$2,487",Social Science,"$7,180",$927,"$10,937","$6,578","$4,868","$9,958",$43,"$5,840"
671-56-7807,Lucas,Watt,Male,7-286-704-2568,Lucas_Watt6235@twipet.com,Minnesota,FALSE,FALSE,Unknown,TRUE,Unknown,Unknown,Telekom,Accounting,Unknown,Unknown,Technical college,Geography,Unknown,Unknown,26,Unknown,Unknown,"$19,674","$1,058",Support N.E.C.,$0,Soccer,$0,"$3,496",$0,"$9,362",$0,$0,"$5,758",$0
671-61-5175,Gil,Anderson,Unknown,6-878-113-2576,Gil_Anderson9247@tonsy.org,Connecticut,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Latin,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Animal Protection & Welfare,$0,Snack and Nonalcoholic Beverage Bars,$0,$0,$0,$0,$0,$0,$0,$0
671-68-6621,Percy,Flanders,Male,4-621-220-6643,Percy_Flanders8429@qater.org,Pennsylvania,FALSE,TRUE,TRUE,FALSE,TRUE,Unknown,Danone,Sales,"$141,757",Unknown,University-preparatory school,Health,FALSE,FALSE,70,Unknown,Unknown,"$48,035","$6,960",Wildlife Preservation & Protection,$962,Smoking Addiction,"$6,261","$3,661","$10,946","$9,587",$0,$0,"$6,458","$3,200"
671-83-0255,Elijah,Wright,Male,6-650-335-5281,Elijah_Wright5633@hourpy.biz,Iowa,FALSE,TRUE,TRUE,TRUE,TRUE,Unknown,CarMax,Marketing,"$49,996",Unknown,Junior college,Accounting,TRUE,FALSE,43,Unknown,Unknown,"$27,839","$3,120",Protection of Endangered Species,$589,Small Business Development,"$1,215","$2,346","$11,121","$2,494",$0,$0,$218,"$6,736"
671-87-2340,Michael,Simpson,Unknown,0-380-775-2215,Michael_Simpson4704@dionrab.com,Massachussets,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Accounting,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Bird Sanctuaries,$0,Single Parent Agencies,$0,$0,$0,$0,$0,$0,$0,$0
672-05-8125,Wendy,Thompson,Unknown,Unknown,Wendy_Thompson7975@muall.tech,Mississippi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,LOGIC,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Fisheries Resources,$0,Single Organization Support,$0,$0,$0,$0,$0,$0,$0,$0
672-08-4074,Remy,Nielson,Unknown,Unknown,Remy_Nielson2983@irrepsy.com,Louisiana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,History,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Wildlife Sanctuaries,$0,Single Organization Support,$0,$0,$0,$0,$0,$0,$0,$0
672-08-4758,Rick,Gallacher,Unknown,1-000-241-7638,Rick_Gallacher1440@cispeto.com,Ohio,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Speech,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Veterinary Services,$0,Single Organization Support,$0,$0,$0,$0,$0,$0,$0,$0
672-12-3261,Kieth,Powell,Male,7-061-258-4760,Kieth_Powell3441@twipet.com,Indiana,FALSE,FALSE,Unknown,TRUE,Unknown,Unknown,Unknown,IT,Unknown,Unknown,Corporate university,History,Unknown,Unknown,52,Unknown,Unknown,"$14,983","$3,831",Zoos & Aquariums,$0,Single Organization Support,$0,"$1,403",$0,"$9,749",$0,$0,$0,$0
672-13-1462,Lara,Cork,Unknown,5-431-058-4313,Lara_Cork2842@sheye.org,Indiana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Economics,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Animal Services N.E.C.,$0,Single Organization Support,$0,$0,$0,$0,$0,$0,$0,$0
672-17-2787,Julius,Stevenson,Male,7-044-806-4243,Julius_Stevenson415@gembat.biz,Texas,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Facebook,Research and Development,"$55,854",FALSE,Technical college,Design and technology,TRUE,FALSE,36,FALSE,TRUE,"$49,302",$297,Animal Training,"$1,696",Single Organization Support,"$2,883","$3,713","$6,385","$8,380","$4,616","$9,925","$2,856","$8,551"
672-31-8620,Chester,Coll,Male,7-552-733-6642,Chester_Coll9932@iatim.tech,Vermont,FALSE,FALSE,TRUE,FALSE,Unknown,Unknown,21st Century Fox,Sales,Unknown,Unknown,Technical college,English IV,Unknown,Unknown,67,Unknown,Unknown,"$12,786","$5,990",Animal-Related N.E.C.,$0,Single Organization Support,$0,"$2,478",$0,"$1,644",$0,$0,"$2,674",$0
672-33-3860,Chadwick,Graham,Male,6-708-568-2550,Chadwick_Graham7484@sveldo.biz,Oklahoma,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Dramatics,Unknown,Unknown,Unknown,Unknown,Unknown,"$7,760",$0,Health Care,$0,Single Organization Support,$0,$0,$0,"$7,760",$0,$0,$0,$0
672-38-2102,Matthew,Becker,Male,0-722-116-7654,Matthew_Becker691@gmail.com,South Carolina,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Research and Development,Unknown,Unknown,Unknown,Latin,Unknown,Unknown,Unknown,Unknown,Unknown,"$4,777",$0,Alliances & Advocacy,$0,Single Organization Support,$0,$0,$0,"$4,777",$0,$0,$0,$0
672-46-4081,Carl,Rogers,Male,4-873-323-6423,Carl_Rogers67@fuliss.net,Texas,FALSE,TRUE,TRUE,TRUE,Unknown,Unknown,Coca-Cola Company,Operations,"$141,354",Unknown,Graduate school,Science,Unknown,Unknown,56,Unknown,Unknown,"$21,355","$2,624",Management & Technical Assistance,"$1,668",Single Organization Support,$0,$144,$0,"$3,011",$0,$0,"$5,938","$7,970"
672-61-7184,Marvin,Whitehouse,Male,2-421-838-6882,Marvin_Whitehouse7075@famism.biz,Idaho,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Ecology,Unknown,Unknown,Unknown,Unknown,Unknown,"$5,543",$0,Professional Societies & Associations,$0,Single Organization Support,$0,$0,$0,"$5,543",$0,$0,$0,$0
672-62-3878,Logan,Button,Unknown,Unknown,Logan_Button795@liret.org,Maryland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Language Arts,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Research Institutes & Public Policy Analysis,$0,Single Organization Support,$0,$0,$0,$0,$0,$0,$0,$0
672-66-1663,Wade,Warner,Unknown,0-536-067-8480,Wade_Warner4766@nanoff.biz,Arizona,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Economics,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Single Organization Support,$0,Single Organization Support,$0,$0,$0,$0,$0,$0,$0,$0
672-72-0333,Georgia,Dickson,Female,5-224-641-2202,Georgia_Dickson120@corti.com,New Mexico,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Human Resources,Unknown,Unknown,Technical college,Leadership,Unknown,Unknown,Unknown,Unknown,Unknown,"$5,947",$0,Fund Raising & Fund Distribution,$0,Single Organization Support,$0,$0,$0,"$5,947",$0,$0,$0,$0
673-06-6025,Logan,Yang,Female,2-065-436-7217,Logan_Yang6021@yahoo.com,Colorado,TRUE,FALSE,Unknown,TRUE,Unknown,Unknown,Leadertech Consulting,Finance,Unknown,Unknown,Middle school,Dramatics,Unknown,Unknown,59,Unknown,Unknown,"$22,119","$5,375",Support N.E.C.,$0,Single Organization Support,$0,"$4,748",$0,"$6,219",$0,$0,"$5,777",$0
673-10-7355,Iris,London,Female,3-121-127-2571,Iris_London1321@supunk.biz,New York,TRUE,FALSE,Unknown,FALSE,Unknown,Unknown,Comcast,Operations,Unknown,Unknown,University-preparatory school,Ecology,Unknown,Unknown,63,Unknown,Unknown,"$8,037","$4,786",Hospitals,$0,Single Organization Support,$0,$583,$0,"$1,939",$0,$0,$729,$0
673-17-1458,Sylvia,Barclay,Female,2-471-737-2766,Sylvia_Barclay5116@typill.biz,Texas,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT,Unknown,Unknown,Corporate university,LOGIC,Unknown,Unknown,Unknown,Unknown,Unknown,$904,$0,Community Health Systems,$0,Single Organization Support,$0,$0,$0,$904,$0,$0,$0,$0
673-23-7177,Melinda,Reynolds,Female,1-354-144-8661,Melinda_Reynolds843@joiniaa.com,Wisconsin,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Accounting,Unknown,Unknown,Graduate school,French,Unknown,Unknown,Unknown,Unknown,Unknown,"$14,208",$0,General Hospitals,$0,Single Organization Support,$0,"$4,644",$0,"$9,564",$0,$0,$0,$0
673-34-7731,Tara,Pierce,Female,5-788-087-6725,Tara_Pierce6155@fuliss.net,Alaska,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Demaco,Finance,"$109,731",TRUE,Technical college,Basic Math,TRUE,TRUE,78,FALSE,FALSE,"$41,896",$668,Specialty Hospitals,"$1,071",Single Organization Support,"$4,655","$4,804","$8,054","$9,055","$3,181","$1,436","$3,235","$5,737"
673-36-4488,Morgan,Wood,Female,0-568-431-3377,Morgan_Wood4266@vetan.org,Maryland,TRUE,TRUE,TRUE,FALSE,Unknown,Unknown,Leadertech Consulting,Marketing,"$56,820",Unknown,Public university,Sociology,Unknown,Unknown,25,Unknown,Unknown,"$15,437",$631,Ambulatory & Primary Health Care,$718,Single Organization Support,$0,$732,$0,"$3,207",$0,$0,"$5,709","$4,440"
673-37-7632,Karen,Farrow,Female,2-418-402-7041,Karen_Farrow6577@gmail.com,South Carolina,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Coca-Cola Company,Marketing,"$39,157",Unknown,Corporate university,Ancient Civilizations,TRUE,TRUE,67,TRUE,FALSE,"$40,661",$138,Group Health Practices,"$1,428",Single Organization Support,"$4,529","$2,435","$11,074","$4,835",$115,"$5,452","$2,416","$8,239"
673-38-0376,Cynthia,Wilson,Female,1-746-378-7702,Cynthia_Wilson5529@gompie.com,Vermont,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Basic Math,Unknown,Unknown,Unknown,Unknown,Unknown,"$3,395",$0,Community Clinics,$0,Single Organization Support,$0,$0,$0,"$3,395",$0,$0,$0,$0
673-66-8772,Zara,Roth,Female,7-677-168-7157,Zara_Roth4524@twipet.com,New Jersey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Accounting,Unknown,Unknown,Unknown,Leadership,Unknown,Unknown,Unknown,Unknown,Unknown,"$7,756",$0,Reproductive Health Care,$0,Single Organization Support,$0,$0,$0,"$7,756",$0,$0,$0,$0
673-75-3251,Elijah,Webster,Unknown,Unknown,Elijah_Webster8109@kideod.biz,Kentucky,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Geography,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Family Planning,$0,Single Organization Support,$0,$0,$0,$0,$0,$0,$0,$0
673-88-7344,Ronald,Drummond,Male,7-858-187-8365,Ronald_Drummond331@atink.com,Iowa,TRUE,FALSE,FALSE,FALSE,Unknown,Unknown,Danone,Operations,"$146,515",Unknown,University college,Earth Science,Unknown,Unknown,80,Unknown,Unknown,"$25,711","$5,408",Rehabilitative Care,"$2,163",Single Organization Support,$0,$380,$0,"$8,926",$0,$0,"$6,543","$2,291"
674-00-3511,Julianna,Tyler,Female,2-126-508-7433,Julianna_Tyler2196@gompie.com,Rhode Island,TRUE,FALSE,FALSE,FALSE,Unknown,Unknown,UPC,Purchasing,"$84,354",Unknown,University college,Resource Program,Unknown,Unknown,25,Unknown,Unknown,"$24,482","$2,691",Health Support,"$2,324",Singing & Choral Groups,$0,"$3,078",$0,"$8,002",$0,$0,$17,"$8,370"
674-05-3457,Tyson,Nash,Male,8-732-530-1570,Tyson_Nash6339@elnee.tech,Maine,FALSE,FALSE,FALSE,TRUE,TRUE,Unknown,Leadertech Consulting,Marketing,"$101,184",Unknown,Technical college,Dramatics,Unknown,Unknown,49,Unknown,Unknown,"$36,261","$3,475",Blood Banks,"$1,132",Sheltered Employment,$0,$833,"$13,340","$8,639",$0,$0,"$4,603","$4,239"
674-10-1622,Catherine,Collingwood,Female,8-066-508-6822,Catherine_Collingwood8774@mafthy.com,Tennessee,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Language Arts,Unknown,Unknown,Unknown,Unknown,Unknown,$499,$0,Emergency Medical Services & Transport,$0,Sexual Assault Services,$0,$0,$0,$499,$0,$0,$0,$0
674-13-1541,Bob,Allen,Male,6-228-873-7532,Bob_Allen4054@hourpy.biz,Montana,TRUE,TRUE,FALSE,TRUE,Unknown,Unknown,Mars,Management,"$133,244",Unknown,Corporate university,Language Arts,Unknown,Unknown,25,Unknown,Unknown,"$10,669","$3,348",Organ & Tissue Banks,$0,Sexual Abuse Prevention,$0,"$4,600",$0,"$1,150",$0,$0,"$1,571",$0
674-18-0825,Marjorie,Goldsmith,Female,1-708-136-7462,Marjorie_Goldsmith1644@cispeto.com,Maryland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Research and Development,Unknown,Unknown,Technical college,Physical Education,Unknown,Unknown,Unknown,Unknown,Unknown,"$6,956",$0,Pharmacies and drug stores,$0,Seniors Rights,$0,$0,$0,"$6,956",$0,$0,$0,$0
674-27-8082,Anne,Neal,Female,6-574-674-1651,Anne_Neal1967@tonsy.org,Indiana,TRUE,TRUE,TRUE,FALSE,Unknown,Unknown,Vodafone,Research and Development,"$105,352",Unknown,High school,Health,Unknown,Unknown,58,Unknown,Unknown,"$20,220","$4,332",Public Health,"$2,247",Senior Citizens Housing & Retirement Communities,$0,"$2,554",$0,"$4,472",$0,$0,"$6,615",$0
674-41-2435,Eduardo,Logan,Male,2-152-461-5263,Eduardo_Logan1007@gmail.com,Georgia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Human Resources,Unknown,Unknown,Unknown,Language Arts,Unknown,Unknown,Unknown,Unknown,Unknown,$322,$0,Health (General & Financing),$0,Senior Centers,$0,$0,$0,$322,$0,$0,$0,$0
674-42-6143,Bob,Gaynor,Male,7-765-148-2082,Bob_Gaynor6965@mafthy.com,Washington,TRUE,FALSE,FALSE,FALSE,FALSE,Unknown,Comcast,Finance,"$93,030",Unknown,High school,American Literature,FALSE,TRUE,60,Unknown,FALSE,"$44,001","$4,586",Patient & Family Support,"$1,651",Secondary & High Schools,"$6,129","$2,061","$14,443","$4,406","$3,537","$2,241","$1,497","$3,450"
674-52-8775,Gwenyth,Donovan,Female,2-888-050-5802,Gwenyth_Donovan1797@qater.org,Iowa,TRUE,FALSE,FALSE,FALSE,TRUE,Unknown,Areon Impex,Management,"$115,909",Unknown,Public university,Spanish,FALSE,FALSE,44,Unknown,Unknown,"$47,564","$5,367",Nursing,"$2,473",Search & Rescue Squads,"$7,551","$4,553","$8,425","$7,574",$0,$0,"$3,509","$8,112"
674-63-2474,Hayden,Marshall,Female,4-641-446-5024,Hayden_Marshall1533@eirey.tech,Kentucky,FALSE,FALSE,FALSE,TRUE,Unknown,Unknown,Facebook,IT,"$50,992",Unknown,Graduate school,Mathematics,Unknown,Unknown,41,Unknown,Unknown,"$15,754","$1,514",Nursing Facilities,$449,Scouting,$0,$760,$0,"$9,710",$0,$0,"$3,321",$0
674-63-4231,Lana,Simpson,Female,5-452-655-0166,Lana_Simpson6678@zorer.org,Georgia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Marketing,Unknown,Unknown,Middle school,Dramatics,Unknown,Unknown,Unknown,Unknown,Unknown,"$7,167",$0,Home Health Care,$0,Science & Technology N.E.C.,$0,$0,$0,"$7,167",$0,$0,$0,$0
674-71-2664,Chester,Graves,Male,7-881-770-1366,Chester_Graves9496@kideod.biz,Tennessee,TRUE,FALSE,FALSE,TRUE,Unknown,Unknown,Comcast,Marketing,"$68,849",Unknown,High school,Accounting,Unknown,Unknown,38,Unknown,Unknown,"$20,389","$6,095",Health Care N.E.C.,"$1,307",Science & Technology Museums,$0,$349,$0,"$7,790",$0,$0,"$4,848",$0
675-04-4834,Bristol,Snell,Female,3-078-814-2142,Bristol_Snell5050@typill.biz,North Carolina,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Vodafone,Marketing,"$136,271",Unknown,Gymnasium,Spanish,FALSE,FALSE,29,FALSE,FALSE,"$40,940","$6,111",Mental Health & Crisis Intervention,"$1,414",Science & Technology,"$3,251","$2,825",$974,"$4,340","$5,615","$8,216","$1,979","$6,215"
675-15-1746,Barry,Allen,Male,5-074-024-3718,Barry_Allen5237@liret.org,Wisconsin,TRUE,TRUE,Unknown,TRUE,Unknown,Unknown,Global Print,Purchasing,Unknown,Unknown,High school,Accounting,Unknown,Unknown,61,Unknown,Unknown,"$14,249","$4,646",Alliances & Advocacy,$0,Scholarships & Student Financial Aid,$0,$107,$0,"$3,257",$0,$0,"$6,239",$0
675-16-5562,Daniel,Latham,Male,7-738-778-4251,Daniel_Latham9357@brety.org,Maryland,FALSE,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Marketing,Unknown,Unknown,Gymnasium,Art,Unknown,Unknown,Unknown,Unknown,Unknown,"$4,585",$0,Management & Technical Assistance,$0,Salvation Army,$0,"$2,685",$0,"$1,900",$0,$0,$0,$0
675-17-2214,Erick,Booth,Male,2-081-032-8542,Erick_Booth796@deons.tech,California,TRUE,TRUE,FALSE,TRUE,FALSE,Unknown,Vodafone,Finance,"$113,994",Unknown,Technical college,Handwriting,TRUE,TRUE,22,Unknown,TRUE,"$41,016","$5,324",Professional Societies & Associations,"$1,403",Safety Education,"$2,739","$4,732","$1,783","$3,410","$4,667","$5,434","$2,651","$8,873"
675-22-0386,Danny,Williams,Male,2-780-641-0877,Danny_Williams2930@sveldo.biz,Oklahoma,FALSE,TRUE,FALSE,FALSE,Unknown,Unknown,DynCorp,IT,"$109,820",Unknown,University college,Ancient Civilizations,Unknown,Unknown,65,Unknown,Unknown,"$20,657","$4,278",Research Institutes & Public Policy Analysis,$634,RV (Recreational Vehicle) Parks and Campgrounds,$0,"$4,196",$0,"$6,421",$0,$0,"$5,128",$0
675-36-6708,Joseph,Lynn,Male,7-780-752-8204,Joseph_Lynn4383@muall.tech,Arizona,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Marketing,Unknown,Unknown,Middle school,Spanish,Unknown,Unknown,Unknown,Unknown,Unknown,"$3,722",$0,Single Organization Support,$0,Rural Economic Development,$0,$0,$0,"$3,722",$0,$0,$0,$0
675-48-3028,Marvin,Jarvis,Male,6-146-423-8454,Marvin_Jarvis9467@gompie.com,Kansas,FALSE,TRUE,FALSE,FALSE,Unknown,Unknown,Apple Inc.,Research and Development,"$97,597",Unknown,Corporate university,Grammar,Unknown,Unknown,45,Unknown,Unknown,"$23,804","$1,319",Fund Raising & Fund Distribution,$455,Roman Catholic,$0,"$4,651",$0,"$9,401",$0,$0,"$6,105","$1,873"
675-68-3883,Gil,Patel,Unknown,Unknown,Gil_Patel7950@ovock.tech,Louisiana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Art,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Support N.E.C.,$0,Right to Life,$0,$0,$0,$0,$0,$0,$0,$0
675-82-4676,Erick,Nurton,Male,8-116-624-5448,Erick_Nurton6058@supunk.biz,Texas,FALSE,TRUE,TRUE,TRUE,Unknown,Unknown,Team Guard SRL,Purchasing,"$113,263",Unknown,Corporate university,Art,Unknown,Unknown,39,Unknown,Unknown,"$16,407","$3,153","Substance Abuse Dependency, Prevention & Treatment","$2,092",Right to Die & Euthanasia,$0,"$2,916",$0,"$7,171",$0,$0,"$1,075",$0
675-85-3144,Rosemary,Poulton,Female,3-563-813-7508,Rosemary_Poulton3055@deons.tech,Vermont,TRUE,TRUE,FALSE,FALSE,Unknown,Unknown,Metro Cash&Carry,Management,"$108,899",Unknown,Public university,Ecology,Unknown,Unknown,25,Unknown,Unknown,"$16,813","$5,294",Substance Abuse Prevention,"$2,458",Residential Mental Health Treatment,$0,"$2,077",$0,"$4,909",$0,$0,"$2,075",$0
676-22-4354,Aleksandra,Jordan,Female,3-372-527-1768,Aleksandra_Jordan7191@corti.com,California,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Leadertech Consulting,Management,"$70,388",Unknown,Middle school,Ecology,TRUE,TRUE,46,TRUE,TRUE,"$41,364","$4,827",Substance Abuse Treatment,"$1,352","Residential Intellectual and Developmental Disability Facilities (group homes, intermediate care facilities & hospitals)","$7,230","$2,812","$3,926","$3,788","$3,847","$8,457","$1,767","$3,358"
676-44-3547,Martha,Goldsmith,Female,0-367-005-0187,Martha_Goldsmith3349@nimogy.biz,Ohio,FALSE,FALSE,TRUE,FALSE,Unknown,Unknown,Danone,Management,"$98,702",Unknown,Graduate school,Earth Science,Unknown,Unknown,38,Unknown,Unknown,"$15,362","$6,186",Mental Health Treatment,$774,Residential Care & Adult Day Programs,$0,$326,$0,"$1,423",$0,$0,"$6,653",$0
676-45-8176,Nancy,Reynolds,Female,5-137-886-5080,Nancy_Reynolds1459@nimogy.biz,Wisconsin,FALSE,TRUE,FALSE,FALSE,Unknown,Unknown,Telekom,Accounting,"$126,465",Unknown,Junior college,Music,Unknown,Unknown,52,Unknown,Unknown,"$21,375","$3,353",Psychiatric Hospitals,"$2,451",Research Institutes & Public Policy Analysis,$0,"$4,474",$0,"$6,496",$0,$0,"$1,716","$2,885"
676-48-4135,Harmony,Garcia,Female,3-831-502-3865,Harmony_Garcia6531@twipet.com,Washington,TRUE,FALSE,TRUE,FALSE,TRUE,Unknown,Danone,Finance,"$140,470",Unknown,Gymnasium,Speech,FALSE,TRUE,33,Unknown,TRUE,"$39,855","$6,168",Community Mental Health Centers,"$2,277",Research Institutes & Public Policy Analysis,$393,"$1,210","$5,544","$7,820",$0,$0,"$6,457","$9,986"
676-63-7525,Elijah,Moore,Male,8-435-565-5841,Elijah_Moore765@grannar.com,Oregon,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Dramatics,Unknown,Unknown,Unknown,Unknown,Unknown,"$8,969",$0,Residential Mental Health Treatment,$0,Research Institutes & Public Policy Analysis,$0,$0,$0,"$8,969",$0,$0,$0,$0
676-84-4534,Mike,Dunbar,Male,5-877-046-2840,Mike_Dunbar5137@ubusive.com,Kansas,FALSE,TRUE,FALSE,TRUE,TRUE,Unknown,It Smart Group,Purchasing,"$111,093",Unknown,High school,French,FALSE,TRUE,24,Unknown,FALSE,"$38,367","$6,830",Hot Lines & Crisis Intervention,"$2,267",Research Institutes & Public Policy Analysis,"$5,708","$3,155","$8,901","$3,685",$44,"$3,618",$157,"$4,002"
676-85-7801,Matthew,Daniells,Male,0-624-042-4804,Matthew_Daniells4405@liret.org,Arkansas,FALSE,FALSE,TRUE,TRUE,FALSE,Unknown,Global Print,Operations,"$85,960",Unknown,Junior college,Ecology,FALSE,FALSE,74,Unknown,Unknown,"$25,151",$528,Sexual Assault Services,"$1,735",Research Institutes & Public Policy Analysis,$618,$262,"$9,486","$8,813",$0,$0,"$1,220","$2,489"
677-28-2525,Remy,Huggins,Unknown,3-217-438-0068,Remy_Huggins2948@gembat.biz,Kansas,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Resource Program,Unknown,Unknown,Unknown,Unknown,Unknown,$0,$0,Addictive Disorders N.E.C.,$0,Research Institutes & Public Policy Analysis,$0,$0,$0,$0,$0,$0,$0,$0
677-43-7704,Lauren,Clark,Female,0-083-743-6274,Lauren_Clark3090@gompie.com,North Dakota,TRUE,FALSE,TRUE,FALSE,Unknown,Unknown,Boeing,Sales,"$112,995",Unknown,Gymnasium,Dramatics,Unknown,Unknown,36,Unknown,Unknown,"$17,924","$6,630",Smoking Addiction,"$2,002",Research Institutes & Public Policy Analysis,$0,"$3,348",$0,"$3,971",$0,$0,"$1,973",$0
677-53-4762,Benjamin,Alcroft,Male,2-126-368-6308,Benjamin_Alcroft4234@fuliss.net,Wisconsin,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sales,Unknown,Unknown,Technical college,Leadership,Unknown,Unknown,Unknown,Unknown,Unknown,"$5,905",$0,Eating Disorders & Addictions,$0,Research Institutes & Public Policy Analysis,$0,$0,$0,"$5,905",$0,$0,$0,$0
677-55-2132,Peter,Robinson,Male,1-565-556-0830,Peter_Robinson5178@ovock.tech,Oklahoma,TRUE,TRUE,Unknown,TRUE,Unknown,Unknown,Boeing,Marketing,Unknown,Unknown,University college,Art,Unknown,Unknown,29,Unknown,Unknown,"$10,566","$3,559",Gambling Addiction,$0,Research Institutes & Public Policy Analysis,$0,"$3,259",$0,"$3,748",$0,$0,$0,$0
677-55-5765,Skylar,Rycroft,Female,7-257-011-5752,Skylar_Rycroft2792@womeona.net,Maine,FALSE,FALSE,Unknown,FALSE,Unknown,Unknown,Coca-Cola Company,Operations,Unknown,Unknown,Junior college,French,Unknown,Unknown,53,Unknown,Unknown,"$13,951","$4,544",Counseling,$0,Research Institutes & Public Policy Analysis,$0,"$1,239",$0,"$3,126",$0,$0,"$5,042",$0
